"","strand.first","stop_pos","n","mean_qwidth","min_mapq","mean_mapq","file_name"
"2485","-",6692,231891,27.7889784424579,0,27.423453260368,"Tobra-3_ASV.bam"
"2486","-",436266,5460,27.7827838827839,0,26.4203296703297,"Tobra-3_ASV.bam"
"2487","-",436269,2,28.5,42,42,"Tobra-3_ASV.bam"
"2488","-",436270,825343,27.7603796239866,0,27.0682067940238,"Tobra-3_ASV.bam"
"2489","-",624374,566,28.0070671378092,0,33.9646643109541,"Tobra-3_ASV.bam"
"2490","-",750273,4,27.5,3,27.5,"Tobra-3_ASV.bam"
"2491","-",754526,1,27,42,42,"Tobra-3_ASV.bam"
"2492","-",754538,84468,27.819126769901,0,27.8369323294028,"Tobra-3_ASV.bam"
"2493","-",917299,4,25,42,42,"Tobra-3_ASV.bam"
"2494","-",1241370,272,27.7389705882353,0,24.3088235294118,"Tobra-3_ASV.bam"
"2495","-",1346995,11,31,3,28.2727272727273,"Tobra-3_ASV.bam"
"2496","-",1417102,481,27.3056133056133,0,29.956340956341,"Tobra-3_ASV.bam"
"2497","-",1431067,38264,27.8430901108091,0,27.3756794898599,"Tobra-3_ASV.bam"
"2498","-",1483950,35875,27.7291149825784,0,25.3918048780488,"Tobra-3_ASV.bam"
"2499","-",2017516,76,27.4210526315789,0,29.6052631578947,"Tobra-3_ASV.bam"
"2500","-",2068799,70,29.0857142857143,0,24.4571428571429,"Tobra-3_ASV.bam"
"2501","-",2199254,12406,27.8039658229889,0,27.3187167499597,"Tobra-3_ASV.bam"
"2502","-",2233113,27,27.4814814814815,3,30.4444444444444,"Tobra-3_ASV.bam"
"2503","-",2258563,126,27.6031746031746,0,27.484126984127,"Tobra-3_ASV.bam"
"2504","-",2258566,130851,27.8219425147687,0,28.0623610060298,"Tobra-3_ASV.bam"
"2505","-",2259947,2092,28.0033460803059,0,31.1333652007648,"Tobra-3_ASV.bam"
"2506","-",2638094,1,26,42,42,"Tobra-3_ASV.bam"
"2507","-",2658566,1,27,8,8,"Tobra-3_ASV.bam"
"2508","-",3699636,6531,27.7900780891135,0,25.9897412341142,"Tobra-3_ASV.bam"
"2509","-",4397591,1,27,0,0,"Tobra-3_ASV.bam"
"2510","-",4399101,36,27.1666666666667,3,18.2222222222222,"Tobra-3_ASV.bam"
"2511","-",4399102,293042,27.8013970693621,0,26.7263566314726,"Tobra-3_ASV.bam"
"2512","-",4844705,2,31,23,23,"Tobra-3_ASV.bam"
"2513","-",5157951,220,27.7590909090909,0,32.4,"Tobra-3_ASV.bam"
"2514","+",649127,3,31,42,42,"Tobra-3_LAA.bam"
"2515","+",1054723,1610,27.8621118012422,0,28.9795031055901,"Tobra-3_LAA.bam"
"2516","+",2233277,2967,27.8260869565217,0,29.1769464105157,"Tobra-3_LAA.bam"
"2517","+",2607844,24,28.125,0,27.4583333333333,"Tobra-3_LAA.bam"
"2518","+",3621943,1,31,42,42,"Tobra-3_LAA.bam"
"2519","+",3913660,18,28.3888888888889,0,20.9444444444444,"Tobra-3_LAA.bam"
"2520","+",3913661,3,31,3,29,"Tobra-3_LAA.bam"
"2521","+",4713560,1,25,40,40,"Tobra-3_LAA.bam"
"2522","+",5174422,714,28.0420168067227,0,31.2997198879552,"Tobra-3_LAA.bam"
"2523","+",5599359,17,28.5882352941176,3,38.5294117647059,"Tobra-3_LAA.bam"
"2524","+",5599360,1,31,24,24,"Tobra-3_LAA.bam"
"2525","+",5599372,1274,27.6255886970173,0,23.3139717425432,"Tobra-3_LAA.bam"
"2526","+",5621133,147,28.2925170068027,0,30.8095238095238,"Tobra-3_LAA.bam"
"2527","+",5813466,48,28.2916666666667,0,24.5833333333333,"Tobra-3_LAA.bam"
"2528","+",5813467,31,28,3,31.6451612903226,"Tobra-3_LAA.bam"
"2529","+",5843615,2,27,42,42,"Tobra-3_LAA.bam"
"2530","+",6171081,1,27,23,23,"Tobra-3_LAA.bam"
"2531","+",6535075,2,28.5,23,31.5,"Tobra-3_LAA.bam"
"2532","+",6535076,406,28.0295566502463,0,28.6970443349754,"Tobra-3_LAA.bam"
"2533","-",6692,51,28.9607843137255,0,32.1176470588235,"Tobra-3_LAA.bam"
"2534","-",436266,1,26,42,42,"Tobra-3_LAA.bam"
"2535","-",436270,164,28.6768292682927,0,26.4146341463415,"Tobra-3_LAA.bam"
"2536","-",750273,16645,27.7516371282667,0,28.6378492039652,"Tobra-3_LAA.bam"
"2537","-",754538,11,27,0,16.2727272727273,"Tobra-3_LAA.bam"
"2538","-",1241370,593,27.9038785834739,0,23.991568296796,"Tobra-3_LAA.bam"
"2539","-",1431067,1,31,0,0,"Tobra-3_LAA.bam"
"2540","-",1483950,3,31,8,30.6666666666667,"Tobra-3_LAA.bam"
"2541","-",2068799,250357,27.8158349876377,0,27.7833373942011,"Tobra-3_LAA.bam"
"2542","-",2199254,81,28.2592592592593,0,30.4444444444444,"Tobra-3_LAA.bam"
"2543","-",2258565,1070,27.8644859813084,0,28.4467289719626,"Tobra-3_LAA.bam"
"2544","-",2258566,4,28.5,0,8.75,"Tobra-3_LAA.bam"
"2545","-",3699636,1,26,42,42,"Tobra-3_LAA.bam"
"2546","-",4399102,35,27.3142857142857,0,26.7142857142857,"Tobra-3_LAA.bam"
"2547","-",5157951,17,28.9411764705882,0,13.9411764705882,"Tobra-3_LAA.bam"
"2548","-",6514717,1,31,42,42,"Tobra-3_LAA.bam"
"2549","+",647194,2,25.5,3,22.5,"Tobra-3_LVA.bam"
"2550","+",1054723,1016,28.0255905511811,0,30.4379921259843,"Tobra-3_LVA.bam"
"2551","+",2233277,9702,27.7648938363224,0,29.1819212533498,"Tobra-3_LVA.bam"
"2552","+",2607843,3,27,42,42,"Tobra-3_LVA.bam"
"2553","+",3913660,11,26.6363636363636,3,38.4545454545455,"Tobra-3_LVA.bam"
"2554","+",3913661,2355,27.6072186836518,0,27.196178343949,"Tobra-3_LVA.bam"
"2555","+",5174422,555,28.1153153153153,0,24.6396396396396,"Tobra-3_LVA.bam"
"2556","+",5599358,1716,27.6940559440559,0,27.9108391608392,"Tobra-3_LVA.bam"
"2557","+",5599359,14,27.0714285714286,0,24.6428571428571,"Tobra-3_LVA.bam"
"2558","+",5621133,156,27.4935897435897,0,32.1089743589744,"Tobra-3_LVA.bam"
"2559","+",5813466,35,26.8,0,22.5428571428571,"Tobra-3_LVA.bam"
"2560","+",6171081,1,27,42,42,"Tobra-3_LVA.bam"
"2561","+",6344962,1,27,42,42,"Tobra-3_LVA.bam"
"2562","-",6692,22,27.9090909090909,0,29.1818181818182,"Tobra-3_LVA.bam"
"2563","-",436270,106,28.1698113207547,0,28.6981132075472,"Tobra-3_LVA.bam"
"2564","-",750273,5,26.2,42,42,"Tobra-3_LVA.bam"
"2565","-",754538,8,28,3,27.75,"Tobra-3_LVA.bam"
"2566","-",1241366,128,28.25,0,25.2578125,"Tobra-3_LVA.bam"
"2567","-",1241370,381,27.5354330708661,0,29.1233595800525,"Tobra-3_LVA.bam"
"2568","-",1431066,1,26,3,3,"Tobra-3_LVA.bam"
"2569","-",1431067,9,30.4444444444444,3,29.5555555555556,"Tobra-3_LVA.bam"
"2570","-",1483950,2,27,3,22.5,"Tobra-3_LVA.bam"
"2571","-",2068798,1,31,42,42,"Tobra-3_LVA.bam"
"2572","-",2068799,252011,27.8112979195353,0,28.1284348699065,"Tobra-3_LVA.bam"
"2573","-",2199254,2,28.5,0,1.5,"Tobra-3_LVA.bam"
"2574","-",2258566,6,27.1666666666667,0,35,"Tobra-3_LVA.bam"
"2575","-",4399101,215,28.1767441860465,0,23.0232558139535,"Tobra-3_LVA.bam"
"2576","-",4399102,83,27.3253012048193,0,20.2048192771084,"Tobra-3_LVA.bam"
"2577","+",170969,1,24,42,42,"Tobra-3_stop.bam"
"2578","+",461080,171,25.0994152046784,0,31.3567251461988,"Tobra-3_stop.bam"
"2579","+",638545,6,147,24,39,"Tobra-3_stop.bam"
"2580","+",647194,53033,24.6738068749646,0,25.6586087907529,"Tobra-3_stop.bam"
"2581","+",647195,2,24,23,32.5,"Tobra-3_stop.bam"
"2582","+",649127,3248,24.5818965517241,0,24.3291256157635,"Tobra-3_stop.bam"
"2583","+",654428,1,147,42,42,"Tobra-3_stop.bam"
"2584","+",1054723,178,24.8932584269663,0,25.5674157303371,"Tobra-3_stop.bam"
"2585","+",1192252,3,24,42,42,"Tobra-3_stop.bam"
"2586","+",1194788,2,147,23,32.5,"Tobra-3_stop.bam"
"2587","+",1850245,2,144,42,42,"Tobra-3_stop.bam"
"2588","+",2233277,2139,24.7891538101917,0,28.8564749883123,"Tobra-3_stop.bam"
"2589","+",2607843,83,25.0361445783133,0,20.9036144578313,"Tobra-3_stop.bam"
"2590","+",2915847,3,147,42,42,"Tobra-3_stop.bam"
"2591","+",3072224,1,147,42,42,"Tobra-3_stop.bam"
"2592","+",3102029,10,23,8,38.6,"Tobra-3_stop.bam"
"2593","+",3161486,2,23,8,8,"Tobra-3_stop.bam"
"2594","+",3248833,31,23.9032258064516,3,20.3548387096774,"Tobra-3_stop.bam"
"2595","+",3913660,61764,24.6774334563824,0,25.854170714332,"Tobra-3_stop.bam"
"2596","+",4012085,4,147,24,33,"Tobra-3_stop.bam"
"2597","+",4632250,1,147,42,42,"Tobra-3_stop.bam"
"2598","+",5025401,4,147,24,28.5,"Tobra-3_stop.bam"
"2599","+",5599359,113670,24.6498636403625,0,26.9206562857394,"Tobra-3_stop.bam"
"2600","+",5599360,1,24,42,42,"Tobra-3_stop.bam"
"2601","+",5813466,440900,24.6653163982763,0,25.7265525062372,"Tobra-3_stop.bam"
"2602","+",5833012,4,147,23,32.75,"Tobra-3_stop.bam"
"2603","+",5875221,31,23.9354838709677,0,21.8064516129032,"Tobra-3_stop.bam"
"2604","+",6171081,51725,24.6599710004833,0,25.9062348960851,"Tobra-3_stop.bam"
"2605","+",6171082,12,26.25,0,18.6666666666667,"Tobra-3_stop.bam"
"2606","+",6535075,12355,24.6508296236342,0,28.012383650344,"Tobra-3_stop.bam"
"2607","+",6535076,5,23,42,42,"Tobra-3_stop.bam"
"2608","-",6691,312,24.6923076923077,0,29.275641025641,"Tobra-3_stop.bam"
"2609","-",6692,355504,24.6589574238265,0,25.8973879337504,"Tobra-3_stop.bam"
"2610","-",111919,1,147,23,23,"Tobra-3_stop.bam"
"2611","-",263284,2,147,24,24,"Tobra-3_stop.bam"
"2612","-",342205,1,147,42,42,"Tobra-3_stop.bam"
"2613","-",407972,1,23,3,3,"Tobra-3_stop.bam"
"2614","-",436011,1,22,8,8,"Tobra-3_stop.bam"
"2615","-",436266,1,25,3,3,"Tobra-3_stop.bam"
"2616","-",436269,2,23,8,25,"Tobra-3_stop.bam"
"2617","-",436270,960791,24.6667724822568,0,25.2315831434724,"Tobra-3_stop.bam"
"2618","-",624374,1234,24.5064829821718,0,27.0194489465154,"Tobra-3_stop.bam"
"2619","-",706844,1,147,24,24,"Tobra-3_stop.bam"
"2620","-",754538,148781,24.6653604962999,0,25.2894455609251,"Tobra-3_stop.bam"
"2621","-",842365,2,147,42,42,"Tobra-3_stop.bam"
"2622","-",1121154,5,147,42,42,"Tobra-3_stop.bam"
"2623","-",1244489,3,146,24,36,"Tobra-3_stop.bam"
"2624","-",1417102,4,22.75,3,31.75,"Tobra-3_stop.bam"
"2625","-",1431067,6427,24.7381359887973,0,26.8416057258441,"Tobra-3_stop.bam"
"2626","-",1483950,14692,24.6022325074871,0,25.1270078954533,"Tobra-3_stop.bam"
"2627","-",1863061,1,147,24,24,"Tobra-3_stop.bam"
"2628","-",2068799,28,25.0714285714286,0,29.0357142857143,"Tobra-3_stop.bam"
"2629","-",2151622,7,23,3,25.2857142857143,"Tobra-3_stop.bam"
"2630","-",2187688,2,147,24,33,"Tobra-3_stop.bam"
"2631","-",2199254,873,24.9633447880871,0,21.815578465063,"Tobra-3_stop.bam"
"2632","-",2258565,64,24.234375,3,34.703125,"Tobra-3_stop.bam"
"2633","-",2258566,91925,24.6382376937721,0,26.7291052488442,"Tobra-3_stop.bam"
"2634","-",2259947,314,25.1019108280255,0,11.5923566878981,"Tobra-3_stop.bam"
"2635","-",2274607,2,23,0,21,"Tobra-3_stop.bam"
"2636","-",2299955,14,25.8571428571429,3,23.9285714285714,"Tobra-3_stop.bam"
"2637","-",2355273,3,147,42,42,"Tobra-3_stop.bam"
"2638","-",3699636,870,24.6885057471264,0,27.9367816091954,"Tobra-3_stop.bam"
"2639","-",4399102,359436,24.6325660200982,0,25.1591131661826,"Tobra-3_stop.bam"
"2640","-",4475239,4,21,42,42,"Tobra-3_stop.bam"
"2641","-",5718938,1,28,42,42,"Tobra-3_stop.bam"
"2642","-",5719628,3859,24.6753044830267,0,26.4177247991708,"Tobra-3_stop.bam"
"2643","-",6353158,52,25.2307692307692,0,26,"Tobra-3_stop.bam"
"2644","-",6485512,4,24,42,42,"Tobra-3_stop.bam"
"2645","+",421002,290,27.8413793103448,0,24.0241379310345,"TrpSul-1_ASV.bam"
"2646","+",647194,7,27.8571428571429,42,42,"TrpSul-1_ASV.bam"
"2647","+",649127,688,27.7107558139535,0,29.1918604651163,"TrpSul-1_ASV.bam"
"2648","+",719522,22,29.4090909090909,3,26.5,"TrpSul-1_ASV.bam"
"2649","+",997822,200,28.64,0,29.01,"TrpSul-1_ASV.bam"
"2650","+",1054723,251,28.4422310756972,0,34.2908366533865,"TrpSul-1_ASV.bam"
"2651","+",2233277,5028,27.86276849642,0,26.5765712012729,"TrpSul-1_ASV.bam"
"2652","+",2607843,1004,27.5338645418327,0,21.3934262948207,"TrpSul-1_ASV.bam"
"2653","+",3660471,489,27.9652351738241,0,31.4458077709611,"TrpSul-1_ASV.bam"
"2654","+",3913660,41114,27.8273824001557,0,25.3958505618524,"TrpSul-1_ASV.bam"
"2655","+",5174422,507,27.5739644970414,0,27.0788954635108,"TrpSul-1_ASV.bam"
"2656","+",5383308,1,26,40,40,"TrpSul-1_ASV.bam"
"2657","+",5599359,47335,27.7968944755466,0,26.1202492869969,"TrpSul-1_ASV.bam"
"2658","+",5599360,87,27.8045977011494,3,28.2528735632184,"TrpSul-1_ASV.bam"
"2659","+",5599361,1,27,8,8,"TrpSul-1_ASV.bam"
"2660","+",5621133,15,26.9333333333333,8,28.4,"TrpSul-1_ASV.bam"
"2661","+",5813466,113657,27.7769165119614,0,24.7325461696156,"TrpSul-1_ASV.bam"
"2662","+",5843615,180,27.7722222222222,0,23.3555555555556,"TrpSul-1_ASV.bam"
"2663","+",6171081,2,31,8,15.5,"TrpSul-1_ASV.bam"
"2664","+",6535075,6307,27.8008561915332,0,27.3388298715713,"TrpSul-1_ASV.bam"
"2665","-",6691,218,27.3761467889908,0,21.4128440366972,"TrpSul-1_ASV.bam"
"2666","-",6692,151037,27.7989565470712,0,25.3441871859213,"TrpSul-1_ASV.bam"
"2667","-",436266,1602,27.7790262172285,0,22.7384519350811,"TrpSul-1_ASV.bam"
"2668","-",436269,5,31,23,38.2,"TrpSul-1_ASV.bam"
"2669","-",436270,440260,27.7457911234271,0,26.1309362649344,"TrpSul-1_ASV.bam"
"2670","-",624374,401,27.431421446384,0,28.7630922693267,"TrpSul-1_ASV.bam"
"2671","-",754538,30152,27.8433271424781,0,25.6917285752189,"TrpSul-1_ASV.bam"
"2672","-",1241370,42,28.3571428571429,0,16.1190476190476,"TrpSul-1_ASV.bam"
"2673","-",1417102,266,27.8684210526316,0,30.3345864661654,"TrpSul-1_ASV.bam"
"2674","-",1431066,1,25,42,42,"TrpSul-1_ASV.bam"
"2675","-",1431067,20164,27.7991469946439,0,26.0908053957548,"TrpSul-1_ASV.bam"
"2676","-",1482850,15,29,0,21.1333333333333,"TrpSul-1_ASV.bam"
"2677","-",1483949,2,28.5,42,42,"TrpSul-1_ASV.bam"
"2678","-",1483950,18426,27.7855747313579,0,24.7014001953761,"TrpSul-1_ASV.bam"
"2679","-",2017516,63,28.4444444444444,0,33.9206349206349,"TrpSul-1_ASV.bam"
"2680","-",2068799,48,28.1875,0,23.8125,"TrpSul-1_ASV.bam"
"2681","-",2199254,4586,27.8918447448757,0,24.3691670300916,"TrpSul-1_ASV.bam"
"2682","-",2233113,68,27.9411764705882,3,25.2352941176471,"TrpSul-1_ASV.bam"
"2683","-",2258566,67506,27.7512961810802,0,26.6865463810624,"TrpSul-1_ASV.bam"
"2684","-",2259947,886,27.9943566591422,0,28.5067720090293,"TrpSul-1_ASV.bam"
"2685","-",2658566,3,31,8,8,"TrpSul-1_ASV.bam"
"2686","-",3360529,2,26,32,32,"TrpSul-1_ASV.bam"
"2687","-",3699636,3128,27.6815856777494,0,25.8046675191816,"TrpSul-1_ASV.bam"
"2688","-",4397591,1,27,42,42,"TrpSul-1_ASV.bam"
"2689","-",4399101,28,26.75,3,8.71428571428571,"TrpSul-1_ASV.bam"
"2690","-",4399102,172207,27.8230327454749,0,24.7322292357454,"TrpSul-1_ASV.bam"
"2691","-",5157951,112,27.7232142857143,0,20.9821428571429,"TrpSul-1_ASV.bam"
"2692","+",421002,1,25,40,40,"TrpSul-1_LAA.bam"
"2693","+",1054723,1443,27.7962577962578,0,26.7449757449757,"TrpSul-1_LAA.bam"
"2694","+",2233277,1387,27.7844268204758,0,22.8255227108868,"TrpSul-1_LAA.bam"
"2695","+",2607844,50,26.62,0,27.44,"TrpSul-1_LAA.bam"
"2696","+",3913660,12,26,0,19.4166666666667,"TrpSul-1_LAA.bam"
"2697","+",5174422,383,27.6501305483029,0,27.3812010443864,"TrpSul-1_LAA.bam"
"2698","+",5599359,11,27.6363636363636,3,32.2727272727273,"TrpSul-1_LAA.bam"
"2699","+",5599360,1,27,0,0,"TrpSul-1_LAA.bam"
"2700","+",5599372,976,27.9774590163934,0,25.2735655737705,"TrpSul-1_LAA.bam"
"2701","+",5813466,26,28.1538461538462,0,17.1153846153846,"TrpSul-1_LAA.bam"
"2702","+",6535075,1,25,42,42,"TrpSul-1_LAA.bam"
"2703","+",6535076,106,27.8679245283019,0,32.3962264150943,"TrpSul-1_LAA.bam"
"2704","-",6692,42,27.8809523809524,0,29.6904761904762,"TrpSul-1_LAA.bam"
"2705","-",436270,93,27.7204301075269,0,27.1935483870968,"TrpSul-1_LAA.bam"
"2706","-",750273,8645,27.7367264314633,0,26.4455754771544,"TrpSul-1_LAA.bam"
"2707","-",754538,8,27,0,25.75,"TrpSul-1_LAA.bam"
"2708","-",1241370,374,28.0026737967914,0,28.5267379679144,"TrpSul-1_LAA.bam"
"2709","-",1431067,6,26,42,42,"TrpSul-1_LAA.bam"
"2710","-",1483950,5,28.8,0,8.4,"TrpSul-1_LAA.bam"
"2711","-",2068799,152485,27.856294061711,0,26.125048365413,"TrpSul-1_LAA.bam"
"2712","-",2199254,9,26,0,20.4444444444444,"TrpSul-1_LAA.bam"
"2713","-",2258565,1139,27.6549604916593,0,28.6426690079017,"TrpSul-1_LAA.bam"
"2714","-",2258566,6,26.5,3,29.8333333333333,"TrpSul-1_LAA.bam"
"2715","-",4399102,39,28.4871794871795,0,25.025641025641,"TrpSul-1_LAA.bam"
"2716","-",5157951,137,27.6058394160584,0,27.5547445255474,"TrpSul-1_LAA.bam"
"2717","+",1054723,717,27.9902370990237,0,29.3598326359833,"TrpSul-1_LVA.bam"
"2718","+",2233277,4849,27.7595380490823,0,27.5951742627346,"TrpSul-1_LVA.bam"
"2719","+",3913660,4,27.25,8,29,"TrpSul-1_LVA.bam"
"2720","+",3913661,934,27.5813704496788,0,27.9967880085653,"TrpSul-1_LVA.bam"
"2721","+",5174422,347,27.5417867435158,0,25.0028818443804,"TrpSul-1_LVA.bam"
"2722","+",5599358,976,27.8719262295082,0,24.3698770491803,"TrpSul-1_LVA.bam"
"2723","+",5599359,7,26.1428571428571,3,25,"TrpSul-1_LVA.bam"
"2724","+",5599360,1,31,0,0,"TrpSul-1_LVA.bam"
"2725","+",5621133,10,28.4,3,31.3,"TrpSul-1_LVA.bam"
"2726","+",5813466,25,27.96,0,26.44,"TrpSul-1_LVA.bam"
"2727","+",6535075,1,27,24,24,"TrpSul-1_LVA.bam"
"2728","-",6692,42,28.4285714285714,0,25.8333333333333,"TrpSul-1_LVA.bam"
"2729","-",436210,2,29,3,22.5,"TrpSul-1_LVA.bam"
"2730","-",436270,78,27.474358974359,0,27.0512820512821,"TrpSul-1_LVA.bam"
"2731","-",750273,2,28,8,25,"TrpSul-1_LVA.bam"
"2732","-",754538,7,30.2857142857143,23,39.2857142857143,"TrpSul-1_LVA.bam"
"2733","-",1241370,400,28.44,0,26.7625,"TrpSul-1_LVA.bam"
"2734","-",1431066,1,25,24,24,"TrpSul-1_LVA.bam"
"2735","-",1431067,3,31,42,42,"TrpSul-1_LVA.bam"
"2736","-",2068799,158872,27.8401291605821,0,26.9098267787905,"TrpSul-1_LVA.bam"
"2737","-",2199254,3,31,3,3,"TrpSul-1_LVA.bam"
"2738","-",2258566,4,27.25,42,42,"TrpSul-1_LVA.bam"
"2739","-",4399101,438,27.9360730593607,0,25.2534246575342,"TrpSul-1_LVA.bam"
"2740","-",4399102,40,28.025,0,20.875,"TrpSul-1_LVA.bam"
"2741","-",5157951,55,27.7272727272727,3,32,"TrpSul-1_LVA.bam"
"2742","+",461080,204,24.8039215686275,0,23.0539215686275,"TrpSul-1_stop.bam"
"2743","+",647194,27527,24.707487194391,0,24.3474770225597,"TrpSul-1_stop.bam"
"2744","+",647195,2,25,3,22.5,"TrpSul-1_stop.bam"
"2745","+",649127,1149,24.638816362054,0,25.2053959965187,"TrpSul-1_stop.bam"
"2746","+",923355,2,147,24,33,"TrpSul-1_stop.bam"
"2747","+",1054723,139,24.6834532374101,0,27.0071942446043,"TrpSul-1_stop.bam"
"2748","+",1390804,3,147,24,30,"TrpSul-1_stop.bam"
"2749","+",2233277,1734,24.6978085351788,0,26.4907727797001,"TrpSul-1_stop.bam"
"2750","+",2860417,2,147,23,32.5,"TrpSul-1_stop.bam"
"2751","+",3913660,32892,24.6869755563663,0,24.2780919372492,"TrpSul-1_stop.bam"
"2752","+",5599359,61412,24.7053670292451,0,24.9304696150589,"TrpSul-1_stop.bam"
"2753","+",5813466,255374,24.6815885720551,0,23.6701112877583,"TrpSul-1_stop.bam"
"2754","+",5813470,1,28,3,3,"TrpSul-1_stop.bam"
"2755","+",6171081,25431,24.6917541583107,0,24.4408005976957,"TrpSul-1_stop.bam"
"2756","+",6535075,5760,24.5901041666667,0,26.3592013888889,"TrpSul-1_stop.bam"
"2757","-",6691,805,24.7540372670807,0,23.0757763975155,"TrpSul-1_stop.bam"
"2758","-",6692,237905,24.6543452218322,0,24.1692524326937,"TrpSul-1_stop.bam"
"2759","-",249717,3,146,24,30,"TrpSul-1_stop.bam"
"2760","-",263284,3,147,42,42,"TrpSul-1_stop.bam"
"2761","-",436266,1,22,40,40,"TrpSul-1_stop.bam"
"2762","-",436270,491322,24.6630621059102,0,24.5421271589711,"TrpSul-1_stop.bam"
"2763","-",624374,1364,24.9054252199413,0,22.2206744868035,"TrpSul-1_stop.bam"
"2764","-",754538,63662,24.6779240363168,0,23.6601583362131,"TrpSul-1_stop.bam"
"2765","-",1417102,107,24.7383177570093,0,28.5046728971963,"TrpSul-1_stop.bam"
"2766","-",1431067,4465,24.7169092945129,0,24.4763717805151,"TrpSul-1_stop.bam"
"2767","-",1483950,9173,24.7476289109343,0,22.1214433664014,"TrpSul-1_stop.bam"
"2768","-",1587276,1,23,42,42,"TrpSul-1_stop.bam"
"2769","-",2068799,34,25.3823529411765,0,20.7941176470588,"TrpSul-1_stop.bam"
"2770","-",2113519,7,147,23,36.7142857142857,"TrpSul-1_stop.bam"
"2771","-",2199254,678,24.3849557522124,0,26.4129793510324,"TrpSul-1_stop.bam"
"2772","-",2258565,34,24.9117647058824,0,26.9705882352941,"TrpSul-1_stop.bam"
"2773","-",2258566,56861,24.6830692390215,0,24.7747841226851,"TrpSul-1_stop.bam"
"2774","-",2259947,15,24.1333333333333,0,22.8,"TrpSul-1_stop.bam"
"2775","-",3699636,364,24.9175824175824,0,24.2142857142857,"TrpSul-1_stop.bam"
"2776","-",4399102,163372,24.6627451460471,0,23.2728680557256,"TrpSul-1_stop.bam"
"2777","-",5719628,1077,24.7548746518106,0,25.3277623026927,"TrpSul-1_stop.bam"
"2778","-",6527578,18,23.7222222222222,0,23.1666666666667,"TrpSul-1_stop.bam"
"2779","+",116230,77,28.1948051948052,3,30.7532467532468,"TrpSul-2_ASV.bam"
"2780","+",421002,947,27.7180570221753,0,28.1203801478353,"TrpSul-2_ASV.bam"
"2781","+",647194,10,29.5,0,31,"TrpSul-2_ASV.bam"
"2782","+",649127,2039,27.5615497793036,0,24.8818048062776,"TrpSul-2_ASV.bam"
"2783","+",1054723,479,27.8079331941545,0,31.3883089770355,"TrpSul-2_ASV.bam"
"2784","+",2233277,5052,27.6941805225653,0,27.9338875692795,"TrpSul-2_ASV.bam"
"2785","+",2607843,1483,27.7768037761295,0,26.3830074173972,"TrpSul-2_ASV.bam"
"2786","+",3660471,1132,28.1051236749117,0,30.1139575971731,"TrpSul-2_ASV.bam"
"2787","+",3913660,79210,27.8181921474561,0,26.9659133947734,"TrpSul-2_ASV.bam"
"2788","+",5174422,1154,27.8717504332756,0,27.0615251299827,"TrpSul-2_ASV.bam"
"2789","+",5383308,6,28.3333333333333,3,23.5,"TrpSul-2_ASV.bam"
"2790","+",5480140,166,26.9156626506024,0,31.933734939759,"TrpSul-2_ASV.bam"
"2791","+",5480141,6,27,8,36.3333333333333,"TrpSul-2_ASV.bam"
"2792","+",5599358,145,28.4068965517241,0,8.08965517241379,"TrpSul-2_ASV.bam"
"2793","+",5599359,94667,27.7937084728575,0,26.0329576304309,"TrpSul-2_ASV.bam"
"2794","+",5599360,244,27.6844262295082,0,31.5532786885246,"TrpSul-2_ASV.bam"
"2795","+",5621133,87,27.6666666666667,3,28.367816091954,"TrpSul-2_ASV.bam"
"2796","+",5805541,103,28.5339805825243,0,25.4563106796117,"TrpSul-2_ASV.bam"
"2797","+",5813466,220010,27.7683559838189,0,25.4608245079769,"TrpSul-2_ASV.bam"
"2798","+",5813467,3,31,0,1,"TrpSul-2_ASV.bam"
"2799","+",5843615,341,27.6392961876833,0,31.2375366568915,"TrpSul-2_ASV.bam"
"2800","+",5965784,1,31,3,3,"TrpSul-2_ASV.bam"
"2801","+",6171081,8,28.625,3,34.875,"TrpSul-2_ASV.bam"
"2802","+",6260414,10,26,3,7.5,"TrpSul-2_ASV.bam"
"2803","+",6535075,12506,27.7744282744283,0,28.6256197025428,"TrpSul-2_ASV.bam"
"2804","+",6535076,17,25.7647058823529,3,35.1176470588235,"TrpSul-2_ASV.bam"
"2805","-",6689,280,27.1821428571429,0,29.6892857142857,"TrpSul-2_ASV.bam"
"2806","-",6691,101,27.8118811881188,0,31.1881188118812,"TrpSul-2_ASV.bam"
"2807","-",6692,289333,27.7808476737876,0,25.7265883946871,"TrpSul-2_ASV.bam"
"2808","-",140998,6,27,3,35.5,"TrpSul-2_ASV.bam"
"2809","-",436266,3978,27.8187531422826,0,26.9834087481146,"TrpSul-2_ASV.bam"
"2810","-",436269,3,29.6666666666667,40,40.6666666666667,"TrpSul-2_ASV.bam"
"2811","-",436270,882784,27.7590656378004,0,26.9477029488527,"TrpSul-2_ASV.bam"
"2812","-",624374,608,27.7236842105263,0,28.8815789473684,"TrpSul-2_ASV.bam"
"2813","-",754538,63193,27.798284620132,0,26.2829427309987,"TrpSul-2_ASV.bam"
"2814","-",1241370,667,27.5772113943029,0,22.6836581709145,"TrpSul-2_ASV.bam"
"2815","-",1417102,5,26.8,0,2.8,"TrpSul-2_ASV.bam"
"2816","-",1431067,38538,27.8687788676112,0,26.1352431366444,"TrpSul-2_ASV.bam"
"2817","-",1483949,5,28,0,9,"TrpSul-2_ASV.bam"
